datetime,season,weather,temp,humidity,windspeed,casual,registered,count
2/19/2011 10:00,4,1,13.82864773,95.41094956,15.36720932,18,195,341.4438233
2/19/2011 11:00,1,2,39.60882684,105.7885041,26.1516091,21,84,254.8527623
2/19/2011 12:00,3,4,24.56266584,109.4343523,17.52518976,30,55,201.0448958
2/19/2011 13:00,4,2,35.66033913,168.2354631,14.06499696,41,76,244.2618667
2/19/2011 14:00,3,1,17.23224334,136.1497817,41.00372877,24,41,161.3684732
2/19/2011 15:00,3,2,25.11790351,154.2270779,56.97555386,40,12,197.9775726
2/19/2011 16:00,1,3,10.86767927,101.0633608,42.78647009,49,53,204.9791466
2/19/2011 17:00,4,4,,,,48,139,319.7867122
2/19/2011 18:00,2,2,25.60334086,160.532416,30.5266585,29,34,209.8113745
2/19/2011 19:00,1,1,,,,44,82,275.3956531
2/19/2011 20:00,2,4,,,,3,8,165.9864242
2/19/2011 21:00,3,3,18.807663,121.2087185,15.25177973,25,12,162.4646697
2/19/2011 22:00,3,4,14.0549587,128.1976322,44.18689713,6,21,173.4675655
2/19/2011 23:00,1,3,22.7798565,164.4262017,28.49477025,39,39,195.3091203
2/20/2011 0:00,1,4,30.45646774,97.94001158,24.75806515,47,163,282.8038823
2/20/2011 1:00,2,2,27.52164861,139.5139416,43.51721881,11,116,274.8615767
2/20/2011 2:00,4,2,29.99949353,152.7244116,26.92120871,0,126,266.9291358
2/20/2011 3:00,2,1,28.96593129,157.3277236,38.05446426,5,168,335.3963812
2/20/2011 4:00,1,3,19.69148994,156.7219992,23.06237015,0,6,137.2601876
2/20/2011 5:00,2,1,18.82938562,104.7713778,47.89766918,7,54,144.9461102
2/20/2011 6:00,1,2,14.11864916,145.9716191,25.69546078,43,120,292.3142391
2/20/2011 7:00,2,3,35.56125887,148.7526441,34.08712545,47,78,283.6827204
2/20/2011 8:00,1,1,27.10627618,150.9531432,9.600946938,32,140,318.3884779
2/20/2011 9:00,1,1,,,,3,98,228.7272159
2/20/2011 10:00,1,1,14.26260589,168.3165829,38.98398076,49,147,278.244885
2/20/2011 11:00,4,1,36.23894156,94.16477008,19.31021377,39,185,325.3932512
2/20/2011 12:00,2,1,32.28235489,101.2430802,19.97229207,5,22,173.5130129
2/20/2011 13:00,2,3,33.01343349,153.8518703,21.23255956,44,180,306.2632091
2/20/2011 14:00,2,1,23.06809854,101.3575423,38.25727047,2,36,160.692642
2/20/2011 15:00,1,3,21.80789306,89.44414445,36.08147968,14,19,166.4147099
2/20/2011 16:00,2,1,,,,5,119,290.7822036
2/20/2011 17:00,2,2,35.93921282,160.5351357,42.80325041,5,146,301.740839
2/20/2011 18:00,1,2,18.84493496,101.8455025,53.70035445,36,145,342.2124823
2/20/2011 19:00,3,1,178.7371735,494.1855855,49.05045605,26,67,234.4057571
2/20/2011 20:00,1,4,31.86923489,89.01171403,29.18380042,41,188,336.0098292
2/20/2011 21:00,2,2,21.00847124,108.3055217,39.03314072,40,199,352.9843351
2/20/2011 22:00,1,3,25.55077952,118.0757939,39.70858301,45,45,194.4363396
2/20/2011 23:00,3,1,17.89521773,94.51623073,8.526086499,4,175,329.1615229
2/21/2011 0:00,1,3,14.45143583,159.6047317,19.68875386,38,19,168.6423892
2/21/2011 1:00,2,4,32.9167592,162.4361672,12.72186534,16,71,207.6619936
2/21/2011 2:00,3,1,19.61841083,147.6715219,37.15418423,22,196,351.1786766
2/21/2011 3:00,4,2,35.81116901,111.4283929,42.30574039,16,104,301.7652385
2/21/2011 4:00,2,3,,,,40,161,353.2617971
2/21/2011 5:00,3,2,18.23498275,107.8784483,25.78705499,22,103,234.384081
2/21/2011 6:00,3,2,24.5933318,112.9034119,25.04822925,38,6,181.1470065
2/21/2011 7:00,4,1,,,,32,49,263.1528119
2/21/2011 8:00,1,3,,,,1,52,204.0907102
2/21/2011 9:00,1,4,,,,9,72,165.7096201
2/21/2011 10:00,2,2,20.39845895,118.0749108,47.93154815,18,10,133.2218576
2/21/2011 11:00,4,1,28.43840944,163.3535456,49.86779726,39,135,276.9428141
2/21/2011 12:00,1,1,32.74994302,125.3887979,42.50721419,8,31,214.9446017
2/21/2011 13:00,4,4,39.66172829,163.2247372,23.56496072,14,190,374.4329609
2/21/2011 14:00,1,1,22.52123213,173.4634318,49.84155216,42,182,338.0152205
2/21/2011 15:00,3,2,,,,23,186,322.3907183
2/21/2011 16:00,1,1,18.88372634,112.0479393,44.72747219,11,62,207.1506626
2/21/2011 17:00,4,3,40.82917574,156.8889734,13.79609067,21,144,300.0717537
2/21/2011 18:00,3,3,30.51732709,108.3169052,10.08148071,17,153,273.9836667
2/21/2011 19:00,3,2,23.45552572,107.2663211,42.1402006,1,50,176.4012757
2/21/2011 20:00,3,3,28.68083217,162.3265817,56.02536055,14,32,135.2888382
2/21/2011 21:00,4,4,17.31585261,126.0074079,47.42480212,41,25,237.0882869
2/21/2011 22:00,2,1,,,,38,21,139.1304688
2/21/2011 23:00,2,2,13.46247187,143.7125152,34.78045997,8,194,281.818909
2/22/2011 0:00,2,4,15.48432945,146.4952768,23.44979644,21,94,261.0349718
2/22/2011 1:00,4,1,18.91930343,101.9836266,40.49814382,16,77,188.8991865
2/22/2011 2:00,3,4,,,,13,103,233.9981994
2/22/2011 3:00,2,2,136.7609195,388.3042729,175.839073,30,190,354.9439975
2/22/2011 4:00,4,2,,,,40,144,337.329489
2/22/2011 5:00,2,4,,,,6,40,172.459642
2/22/2011 6:00,1,1,32.11808519,141.1876048,9.495829437,46,75,307.4888899
2/22/2011 7:00,2,3,38.03778905,137.3373888,54.57866034,34,38,205.1221858
2/22/2011 8:00,2,3,35.08653753,92.23098003,15.65505508,33,160,361.880805
2/22/2011 9:00,3,4,76.95205195,393.3090221,179.711625,2,31,174.5352345
2/22/2011 10:00,4,2,24.44000576,106.0171229,54.44159464,1,148,346.1364401
2/22/2011 11:00,3,1,,,,44,180,388.9726277
2/22/2011 12:00,3,1,13.61531117,107.0226729,49.29336999,26,191,351.54738
2/22/2011 13:00,3,2,12.25497874,126.8623261,25.71490211,44,77,273.1297613
2/22/2011 14:00,3,3,16.61478833,94.4257876,47.21518238,1,65,191.4619061
2/22/2011 15:00,3,1,,,,40,176,341.1809175
2/22/2011 16:00,2,4,24.89460813,141.9799216,42.8907485,4,70,168.2271076
2/22/2011 17:00,3,3,23.46275922,134.6363622,42.42103271,20,30,159.103093
2/22/2011 18:00,3,4,15.59203561,103.0939,32.3959854,6,91,292.2015802
2/22/2011 19:00,4,3,30.07096974,155.6255251,42.64558172,24,168,289.272984
2/22/2011 20:00,1,2,28.0920202,170.8002895,54.58375775,44,199,356.750619
2/22/2011 21:00,2,4,,,,0,198,328.6253043
2/22/2011 22:00,2,4,14.28428377,146.9753535,57.81519552,8,163,302.6460388
2/22/2011 23:00,2,2,15.24422815,160.9868138,30.10711861,1,73,218.9915341
2/23/2011 0:00,3,4,21.26561253,129.993237,36.13260763,2,166,287.427569
2/23/2011 1:00,3,3,15.69170507,116.8359893,22.51744926,43,110,299.8839009
2/23/2011 2:00,3,1,25.43499905,126.3309543,57.4800385,36,125,328.8155815
2/23/2011 3:00,4,1,,,,43,93,307.5643858
2/23/2011 4:00,1,2,32.77601939,123.3786668,26.75018569,3,108,236.5614475
2/23/2011 5:00,3,3,19.44827096,164.8374442,22.52242513,20,103,274.9484793
2/23/2011 6:00,1,4,22.42000624,157.4794738,29.05375387,25,168,292.2455314
2/23/2011 7:00,4,4,29.53194557,112.8020662,53.46424842,43,40,194.9994112
2/23/2011 8:00,2,1,,,,36,4,138.4602318
2/23/2011 9:00,3,4,34.03377308,144.8868188,54.46362748,13,5,150.3212231
2/23/2011 10:00,1,1,29.75919387,101.0594356,29.30167344,45,61,213.9383043
2/23/2011 11:00,1,2,24.53064266,119.3133119,51.32752007,9,15,112.1153834
2/23/2011 12:00,3,4,21.12951837,175.3170383,35.85838677,25,87,234.1773298
2/23/2011 13:00,2,3,35.4732884,137.4915224,23.06419698,9,109,199.9212582
2/23/2011 14:00,2,4,9.267598321,97.46051435,30.74234739,36,146,355.6158384
2/23/2011 15:00,2,1,42.42024423,97.39878987,29.15080872,17,82,216.0956161
2/23/2011 16:00,4,2,29.49177862,122.1036751,21.64198226,26,122,311.4020414
2/23/2011 17:00,1,1,27.89697865,132.4792882,22.47396438,16,164,299.1017745
2/23/2011 18:00,1,4,13.69416279,107.1444656,16.22860869,9,63,170.0368931
2/23/2011 19:00,1,1,34.9372481,136.4157949,24.41959581,10,186,365.1719645
2/23/2011 20:00,4,1,26.31334847,88.24286324,41.53053058,46,96,278.588559
2/23/2011 21:00,1,2,16.63671081,103.8999887,28.24754476,23,68,281.5559249
2/23/2011 22:00,4,3,20.29762468,134.0845947,44.50121836,18,134,271.974142
2/23/2011 23:00,2,4,38.3104211,96.85941276,57.73428246,43,41,204.6430931
2/24/2011 0:00,3,2,,,,15,152,331.1558882
2/24/2011 1:00,1,3,23.6261134,94.81849872,31.36315633,22,55,241.385892
2/24/2011 2:00,1,1,14.52567476,146.9102772,17.39793166,11,174,323.6573623
2/24/2011 3:00,2,3,33.87851112,131.3564693,28.36984564,18,84,336.1336232
2/24/2011 4:00,3,1,31.5731577,124.4840787,43.82580101,24,107,256.6798693
2/24/2011 5:00,4,1,,,,2,177,275.0339001
2/24/2011 6:00,3,2,,,,12,84,200.0622387
2/24/2011 7:00,2,1,,,,20,90,235.9177867
2/24/2011 8:00,2,2,30.70922796,133.1938231,48.16982992,21,32,232.7442915
2/24/2011 9:00,3,3,17.04348403,143.3168501,39.73115804,46,25,199.6117841
2/24/2011 10:00,4,3,,,,28,16,225.2047102
2/24/2011 11:00,4,1,29.49059862,143.1259463,53.87608537,48,20,215.2769365
2/24/2011 12:00,1,2,23.36483262,143.3475157,16.7795634,42,1,209.7662864
2/24/2011 13:00,4,1,26.29664056,156.2444042,12.27213346,24,78,247.9012793
2/24/2011 14:00,3,2,35.98139049,163.2219653,27.04596899,22,43,210.6846622
2/24/2011 15:00,2,2,18.35117504,121.6065449,35.71081867,11,193,360.9095302
2/24/2011 16:00,1,2,101.7142772,476.965836,142.0133153,48,70,235.3479364
2/24/2011 17:00,1,3,33.37965225,97.60923966,14.89071306,22,35,174.6987518
2/24/2011 18:00,2,2,,,,4,45,193.8775236
2/24/2011 19:00,4,3,33.0387392,132.001154,10.73148503,28,177,397.6454026
2/24/2011 20:00,2,2,13.66637092,150.9311349,51.88295341,4,66,158.2103945
2/24/2011 21:00,4,3,34.16033312,134.1498857,55.02116499,38,2,113.578344
2/24/2011 22:00,2,4,12.72594011,156.5810765,13.76844827,34,118,278.5625075
2/24/2011 23:00,3,3,11.9052016,96.01167143,20.22305475,34,160,359.4211334
2/25/2011 0:00,4,3,38.96662144,132.034692,14.59286341,16,44,196.0578905
2/25/2011 1:00,3,1,30.40688219,165.7709646,52.46043797,29,24,152.457588
2/25/2011 2:00,1,2,22.32067192,115.1766809,53.76618673,1,164,301.9311523
2/25/2011 3:00,2,4,19.86884324,87.83012903,21.50243094,14,163,259.5900034
2/25/2011 4:00,1,1,30.55895697,118.5003911,23.82190972,22,34,209.4675525
2/25/2011 5:00,1,2,,,,41,18,184.3476296
2/25/2011 6:00,1,4,,,,25,44,201.1807129
2/25/2011 7:00,1,4,41.14432373,133.7507255,42.24657657,10,111,268.4780583
2/25/2011 8:00,2,4,28.56726831,150.4935494,34.66035592,23,145,308.8539565
2/25/2011 9:00,1,2,26.43067189,109.0056905,54.98276916,8,154,280.4662849
2/25/2011 10:00,2,4,29.73647042,149.1310533,14.8243273,13,93,271.7332289
2/25/2011 11:00,2,4,34.85664447,102.7356249,50.07555239,23,30,211.6535808
2/25/2011 12:00,3,1,63.25129763,441.8505643,100.310647,6,166,253.5378266
2/25/2011 13:00,4,3,24.78887012,143.9881231,26.55786008,9,66,202.8798091
2/25/2011 14:00,4,2,63.00184475,575.6003656,182.6944832,32,149,283.3992107
2/25/2011 15:00,2,3,13.49153371,153.3539852,53.87022105,32,179,307.7867853
2/25/2011 16:00,3,1,16.62304074,153.3555047,43.90282757,45,9,204.9032391
2/25/2011 17:00,2,3,,,,26,116,264.2920824
2/25/2011 18:00,2,4,34.74176631,97.67954261,46.85901159,7,7,144.6074503
2/25/2011 19:00,2,4,26.88308584,114.9723235,26.60958657,13,33,160.820719
2/25/2011 20:00,3,2,22.36753248,153.3578686,46.59815858,6,180,332.0371862
2/25/2011 21:00,4,2,14.46660536,159.1007109,47.19451945,17,145,317.3029731
2/25/2011 22:00,3,2,29.37851612,171.9385064,35.29458279,25,11,236.0808448
2/25/2011 23:00,1,1,,,,40,191,360.5645917
2/26/2011 0:00,3,2,32.35199399,135.4964354,46.42274225,14,184,289.5619044
2/26/2011 1:00,3,1,38.35720926,145.6277136,49.3934739,32,95,246.9182152
2/26/2011 2:00,3,4,10.24328006,143.5807476,24.49348797,10,129,299.4674093
2/26/2011 3:00,3,3,20.24387695,142.1933228,48.92544831,18,16,145.8968299
2/26/2011 4:00,4,4,,,,41,179,310.63292
2/26/2011 5:00,1,4,40.63392891,117.0716899,19.55235215,17,75,204.562768
2/26/2011 6:00,4,4,32.83734144,116.9410767,44.28827231,21,70,210.1368599
2/26/2011 7:00,4,2,35.37771206,103.649487,15.6255689,35,78,215.6782783
2/26/2011 8:00,3,2,23.12870149,97.09197958,13.9720837,17,1,159.7031756
2/26/2011 9:00,2,2,43.31818711,117.1856253,35.22790641,17,26,175.8287155
2/26/2011 10:00,2,3,,,,21,153,332.9110332
2/26/2011 11:00,4,2,8.455986677,117.378285,9.024185617,24,152,297.8645613
2/26/2011 12:00,4,1,36.62967608,144.6619618,49.47004143,43,139,334.0027679
2/26/2011 13:00,3,4,40.65986435,167.3313169,34.38205481,30,144,294.5131579
2/26/2011 14:00,4,3,11.82252221,166.1623616,53.77902654,8,192,301.4133559
2/26/2011 15:00,3,3,15.83115185,126.1295275,50.82530067,49,94,262.031586
2/26/2011 16:00,2,3,13.03789662,103.18812,50.31418287,37,167,290.7945659
2/26/2011 17:00,2,3,16.37118127,103.3523339,47.92846365,18,4,211.0094605
2/26/2011 18:00,1,3,18.5958386,171.1744052,50.45080825,24,27,190.6583817
2/26/2011 19:00,2,1,,,,14,71,196.5415688
2/26/2011 20:00,4,4,34.51797298,110.4843206,24.27650244,4,51,179.094825
2/26/2011 21:00,2,3,35.13184335,152.040886,18.42121606,10,141,212.930593
2/26/2011 22:00,3,4,35.31836357,134.7405906,45.6510843,12,133,323.49546
2/26/2011 23:00,2,2,,,,33,17,225.5816435
2/27/2011 0:00,1,3,35.13454136,103.7332975,18.85228571,7,36,181.7317864
2/27/2011 1:00,2,3,28.20556349,119.2303623,53.19551449,24,191,360.1097135
2/27/2011 2:00,3,4,21.2033375,135.8080941,42.17934754,26,98,221.5158448
2/27/2011 3:00,3,3,32.3667049,168.6315841,53.54692289,10,34,143.7173428
2/27/2011 4:00,4,3,25.38354161,154.4908435,15.93176853,17,125,226.667835
2/27/2011 5:00,2,3,33.59427468,140.8793217,26.91294707,9,16,155.7749448
2/27/2011 6:00,3,1,,,,32,109,308.4583056
2/27/2011 7:00,1,1,,,,35,87,246.1510487
2/27/2011 8:00,4,3,33.6953985,175.0108662,21.51997347,16,9,171.0985948
2/27/2011 9:00,1,1,,,,48,50,263.0529572
2/27/2011 10:00,2,2,148.5359488,526.781669,47.67664244,4,111,201.9851285
2/27/2011 11:00,2,3,26.93768852,128.1580813,36.02660834,22,80,293.0953082
2/27/2011 12:00,2,2,14.68555778,130.9855238,26.71290174,2,51,223.4681418
2/27/2011 13:00,4,4,22.07791778,128.9290136,12.1906422,38,63,252.1854845
2/27/2011 14:00,3,2,,,,36,32,231.5116998
2/27/2011 15:00,4,4,14.53037272,155.7422233,43.78675976,9,96,269.9413019
2/27/2011 16:00,1,3,41.37002072,121.9824783,50.65272005,26,16,186.6083465
2/27/2011 17:00,4,4,15.09844016,130.8292885,33.4266214,6,123,307.6976136
2/27/2011 18:00,1,4,42.67736021,117.9371082,57.58090658,48,176,346.2895777
2/27/2011 19:00,4,2,36.51092026,99.76177025,53.90996024,28,107,284.7438255
2/27/2011 20:00,3,2,22.13592401,167.6547407,36.30376147,48,126,349.5588626
2/27/2011 21:00,1,2,22.39909543,121.983145,30.07692068,38,6,99.19366317
2/27/2011 22:00,2,3,35.32988852,154.551993,10.29988088,5,111,265.0886215
2/27/2011 23:00,2,3,,,,8,192,357.7079238
2/28/2011 0:00,4,2,36.37473766,156.2304457,37.80388344,7,126,217.7365748
2/28/2011 1:00,2,3,24.1450397,160.524258,56.14296452,13,189,346.4644478
2/28/2011 2:00,1,3,,,,37,9,158.2186831
2/28/2011 3:00,2,4,42.27933419,161.1156716,56.86032657,8,30,185.9540563
2/28/2011 4:00,3,4,15.93971966,108.3424977,51.7859088,10,24,167.2198823
2/28/2011 5:00,3,2,,,,10,184,301.6999974
2/28/2011 6:00,4,3,23.37279018,152.7479115,26.10180519,39,64,272.3997217
2/28/2011 7:00,1,4,33.86216526,116.4418366,16.73377534,34,170,327.5788184
2/28/2011 8:00,3,1,143.4404059,547.6493769,200.801502,10,130,284.2486281
2/28/2011 9:00,3,3,95.7997328,528.6289348,189.4275643,35,54,264.5910762
2/28/2011 10:00,1,1,17.04932203,156.5523777,18.93109385,2,47,157.6887338
2/28/2011 11:00,2,2,14.01980215,113.6929321,46.13011257,44,64,244.4509551
2/28/2011 12:00,2,3,27.0579703,143.9588996,37.79828004,18,198,337.3695603
2/28/2011 13:00,4,2,23.04626174,109.5695399,13.50827399,7,112,247.0838703
2/28/2011 14:00,2,2,39.06020516,156.5136481,33.25578349,27,114,341.9516887
2/28/2011 15:00,1,2,29.35046595,136.8233592,55.45866902,0,59,208.9922697
2/28/2011 16:00,3,2,19.3064087,144.47532,33.32540171,39,13,197.7166222
2/28/2011 17:00,2,2,38.50406966,131.4198532,47.98703492,29,86,267.0512985
2/28/2011 18:00,4,3,29.65608887,103.0459276,8.363933903,40,80,269.2562918
2/28/2011 19:00,2,1,31.36612308,102.879705,43.99884559,37,13,131.5939091
2/28/2011 20:00,1,3,16.05939865,94.14993409,56.42519076,10,136,351.2909402
2/28/2011 21:00,4,3,28.10158542,144.5150668,32.17685406,28,84,204.4768179
2/28/2011 22:00,2,3,39.32849947,160.8819231,26.5606691,30,172,390.4055076
2/28/2011 23:00,4,4,,,,9,1,164.9879044
3/1/2011 0:00,1,4,22.74746529,103.6560598,53.96250635,34,159,334.8905657
3/1/2011 1:00,3,3,31.60457151,130.5168676,20.25736481,39,7,173.3223855
3/1/2011 2:00,1,1,42.66826928,146.7307091,29.83962757,28,35,277.6614787
3/1/2011 3:00,1,3,21.54094699,101.1312823,15.27513663,36,164,354.6610642
3/1/2011 4:00,1,2,,,,1,14,152.0767224
3/1/2011 5:00,1,4,,,,47,33,200.5078902
3/1/2011 6:00,3,4,16.75718455,126.6296712,54.84137366,0,148,264.931002
3/1/2011 7:00,3,3,32.23260398,119.4475137,27.9660642,31,8,177.123442
3/1/2011 8:00,4,3,,,,23,39,170.7066799
3/1/2011 9:00,2,1,28.78616942,152.471827,52.06379967,1,25,183.0339444
3/1/2011 10:00,3,1,26.98522284,136.6855224,24.36775298,2,149,268.2947719
3/1/2011 11:00,3,2,,,,8,140,314.832326
3/1/2011 12:00,2,3,32.42814596,141.1050509,45.50723639,48,24,238.1808875
3/1/2011 13:00,3,3,18.26094525,133.9697828,24.79634592,23,198,356.0597889
3/1/2011 14:00,1,3,25.55330145,175.9486996,16.99933709,11,114,279.1515072
3/1/2011 15:00,1,4,19.63387623,117.2844406,30.95067417,33,90,278.6729263
3/1/2011 16:00,2,2,14.32726008,156.0025533,26.24383054,33,142,267.9116173
3/1/2011 17:00,4,1,40.29406708,149.3241284,20.95866601,22,44,254.7518994
3/1/2011 18:00,4,4,108.3951999,406.3899124,240.3099758,18,20,167.1483303
3/1/2011 19:00,2,4,42.0131922,168.480881,36.43328885,31,88,276.7073669
3/1/2011 20:00,2,4,16.08455153,121.50783,50.83913007,48,39,245.5683743
3/1/2011 21:00,1,4,33.21052397,144.3703044,16.42405232,27,174,263.1930513
3/1/2011 22:00,4,2,19.3916793,108.5576901,55.4610285,25,85,227.1907711
3/1/2011 23:00,3,3,37.55337908,114.1432122,47.88659172,48,60,270.1291822
3/2/2011 0:00,1,1,37.2232777,133.0699703,50.7712401,44,13,195.8051496
3/2/2011 1:00,2,1,18.11835207,105.5436012,29.52434607,11,199,367.6261019
3/2/2011 2:00,4,4,40.11733421,130.3369695,33.51099786,42,87,268.7474523
3/2/2011 3:00,3,4,15.64551146,121.7595976,37.44679384,30,66,269.8773306
3/2/2011 4:00,3,2,,,,10,75,225.4363025
3/2/2011 5:00,1,4,40.67422271,131.9062342,51.07422099,39,174,392.7573554
3/2/2011 6:00,4,1,,,,49,143,299.6532095
3/2/2011 7:00,4,1,42.2874158,147.5674991,51.99670701,3,70,206.2442367
3/2/2011 8:00,2,3,25.17512583,114.2460844,56.28459164,17,17,153.2908114
3/2/2011 9:00,4,3,67.84482606,406.7844446,156.6236733,28,172,348.7712276
3/2/2011 10:00,4,1,,,,46,22,196.7714423
3/2/2011 11:00,1,1,30.84459052,112.7813476,48.66621142,38,25,193.2653776
3/2/2011 12:00,4,2,,,,46,193,355.0271224
3/2/2011 13:00,3,2,,,,30,129,282.3673456
3/2/2011 14:00,1,1,33.36275859,125.0081282,47.3307667,27,149,312.9003846
3/2/2011 15:00,1,4,18.63406838,94.06861451,13.46727989,26,114,216.587615
3/2/2011 16:00,2,3,24.19612926,99.8166917,37.63152622,29,165,262.1943144
3/2/2011 17:00,4,1,33.07561242,102.5208576,30.43480038,48,169,356.0408565
3/2/2011 18:00,2,4,29.04664831,134.8789845,57.46322468,41,155,250.210417
3/2/2011 19:00,3,1,38.16735017,111.5631444,22.3010895,10,62,203.510669
3/2/2011 20:00,1,3,16.86791768,133.3137551,17.90486347,13,16,155.0092354
3/2/2011 21:00,1,3,33.72007287,121.7807856,54.30940593,3,111,267.6044828
3/2/2011 22:00,1,2,,,,35,186,338.2019814
3/2/2011 23:00,3,2,16.59530035,111.2913145,41.11755264,0,114,298.4671494
3/3/2011 0:00,3,2,30.99912658,125.8622567,22.36222781,43,1,206.8457536
3/3/2011 1:00,2,2,39.31116002,148.5019753,35.82355759,38,98,228.0511951
3/3/2011 2:00,2,3,23.40763946,115.2883698,40.05887752,36,78,242.9087615
3/3/2011 3:00,2,4,23.10099825,154.9481898,30.82104632,32,107,322.2738303
3/3/2011 4:00,4,4,26.21371132,150.0382192,55.97949886,20,115,251.54843
3/3/2011 5:00,1,4,19.73850253,128.1739811,16.31233289,23,108,266.9097162
3/3/2011 6:00,1,1,39.22637741,130.3483139,27.16638847,39,177,395.6393995
3/3/2011 7:00,2,2,34.49736338,170.1354691,30.15937941,49,142,312.3167775
3/3/2011 8:00,1,2,16.60270711,142.6814015,38.57963563,12,145,328.2431054
3/3/2011 9:00,2,3,26.45392758,165.6874572,28.53699064,48,76,234.2727679
3/3/2011 10:00,4,3,,,,33,37,120.9633766
3/3/2011 11:00,4,1,23.93872403,136.0689835,55.3494229,37,135,346.4666953
3/3/2011 12:00,3,1,31.2740691,167.8718677,29.47738062,28,79,257.7918782
3/3/2011 13:00,4,4,14.87883001,115.9348708,24.4132061,35,147,334.7857539
3/3/2011 14:00,2,3,29.01857798,173.760379,29.74433991,39,187,330.8789279
3/3/2011 15:00,4,2,16.24244044,91.94768636,19.55376049,46,25,178.2862067
3/3/2011 16:00,3,4,38.90591195,163.5716803,14.63574772,4,162,338.2188418
3/3/2011 17:00,1,2,22.45927261,131.1733738,15.68872165,19,120,284.0209138
3/3/2011 18:00,2,4,24.45265378,102.2482843,17.11302797,28,80,242.2199487
3/3/2011 19:00,1,2,36.98323836,166.3669546,18.91525798,10,153,307.3903535
3/3/2011 20:00,3,1,,,,7,17,207.0366302
3/3/2011 21:00,3,4,26.32525415,93.48159255,38.5092915,27,171,357.5110092
3/3/2011 22:00,3,2,20.82711811,106.2414286,38.93362348,48,134,305.579892
3/3/2011 23:00,1,2,76.31094776,506.2268206,31.15487922,40,34,169.733485
3/4/2011 0:00,1,3,36.87008358,166.7108023,56.24489923,17,11,183.4985939
3/4/2011 1:00,1,4,37.63033395,101.9541706,49.91227259,29,120,259.1567884
3/4/2011 2:00,1,2,13.39521646,130.5627865,56.92520851,13,112,227.4233556
3/4/2011 3:00,3,3,39.13909581,98.07001583,26.62594059,8,43,228.3859618
3/4/2011 4:00,3,2,27.277964,154.6351095,40.1767224,9,40,213.1044684
3/4/2011 5:00,2,4,39.98932123,106.0742978,18.59351615,24,53,226.5216709
3/4/2011 6:00,2,1,25.06819543,111.5855004,49.58232201,26,128,254.8179658
3/4/2011 7:00,1,4,33.82991567,120.3755211,17.0441023,1,24,216.6666313
3/4/2011 8:00,4,4,31.74448889,133.5897697,22.78322752,2,79,249.8734581
3/4/2011 9:00,4,2,29.7119635,160.8602573,33.56619821,28,121,277.9125872
3/4/2011 10:00,3,2,28.33710287,131.7415989,37.61814637,36,14,172.5864873
3/4/2011 11:00,3,4,19.96777595,97.11722809,34.89937923,26,74,240.4183025
3/4/2011 12:00,3,3,,,,3,100,226.7297588
3/4/2011 13:00,2,3,25.05783148,149.626556,28.05287152,34,130,368.4566333
3/4/2011 14:00,2,3,39.74754177,100.7090771,53.10378167,26,172,324.5538464
3/4/2011 15:00,3,2,20.4409247,98.21491738,51.91391275,18,119,243.1018819
3/4/2011 16:00,3,2,32.77103591,114.0570759,37.38440013,9,44,238.8095015
3/4/2011 17:00,3,4,39.94867806,163.6066188,37.18302919,25,178,324.1038158
3/4/2011 18:00,4,1,33.93163551,146.9239513,15.48273154,6,169,336.7872063
3/4/2011 19:00,2,2,40.69319494,132.3008584,18.10504671,26,166,350.4745508
3/4/2011 20:00,4,4,37.64311966,109.4198696,18.60745482,29,19,184.4746679
3/4/2011 21:00,4,4,26.40508486,118.7334312,32.38817851,11,145,265.0602206
3/4/2011 22:00,3,1,,,,39,115,290.823217
3/4/2011 23:00,3,3,16.96013576,111.3952438,31.16977926,4,166,273.1914402
3/5/2011 0:00,1,4,27.29752121,158.4759601,16.04283878,12,98,247.5942964
3/5/2011 1:00,1,4,15.84180122,136.9287377,30.63423804,40,28,229.5078163
3/5/2011 2:00,4,4,34.81321914,106.6510216,14.50081397,3,19,211.8763046
3/5/2011 3:00,2,3,28.268789,133.8465534,45.87645214,1,169,275.7259466
3/5/2011 4:00,3,3,28.04288445,167.9068716,16.8316563,36,78,244.8661667
3/5/2011 5:00,3,1,22.00130672,129.9461234,33.41279486,33,95,250.6540842
3/5/2011 6:00,4,2,40.59500553,150.7542765,44.68985861,49,11,206.6290772
3/5/2011 7:00,1,3,18.54525759,114.0903635,20.51572947,5,55,152.781111
3/5/2011 8:00,2,2,16.44283055,143.0457166,12.4362646,25,114,249.5939355
3/5/2011 9:00,1,2,20.37864671,156.4290375,37.02975286,10,11,108.7117598
3/5/2011 10:00,1,3,41.37516869,162.572718,10.7333365,41,52,188.3415482
3/5/2011 11:00,1,4,40.16294143,122.643219,36.11624313,0,97,215.6959657
3/5/2011 12:00,1,1,31.61108681,152.245979,45.89839365,33,7,228.6539802
3/5/2011 13:00,3,2,41.28667548,89.76676484,25.01996342,20,57,225.9739055
3/5/2011 14:00,3,4,22.90202617,114.6037771,31.39878994,9,23,172.514144
3/5/2011 15:00,1,3,,,,4,108,290.9892116
3/5/2011 16:00,2,2,16.02249763,108.2009292,32.74340434,25,60,235.1089188
3/5/2011 17:00,4,2,13.51462921,114.7821034,56.63400321,43,128,323.9466037
3/5/2011 18:00,2,2,16.3793016,116.1754383,17.38936715,18,88,230.4469116
3/5/2011 19:00,2,4,26.38431282,171.5589129,43.31298967,20,77,216.5361071
